"","X","idno","cntry","gndr","agea","edulvlb","eduyrs","nwspol","netusoft","netustm","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","lrscale","yrbrn"
"19887",37737,8622,"PL",2,47,720,18,120,5,360,6,8,4,5,4,6,9,10,1970
"19888",37738,8624,"PL",1,44,720,18,300,5,360,4,2,5,1,1,1,5,5,1972
"19889",37740,8627,"PL",2,23,610,16,15,5,60,0,3,1,0,0,6,6,5,1993
"19890",37747,8646,"PL",1,52,610,17,60,5,180,3,4,6,2,1,1,1,0,1964
"19891",37749,8657,"PL",1,53,229,11,60,4,60,5,4,8,7,8,9,9,6,1963
"19892",37756,8688,"PL",1,56,720,16,30,5,45,2,4,5,2,2,3,5,5,1960
"19893",37757,8691,"PL",1,47,229,11,120,5,60,2,2,6,5,5,5,5,5,1969
"19894",37759,8694,"PL",2,42,720,20,40,5,90,2,2,5,1,1,5,5,5,1975
"19895",37761,8697,"PL",1,31,313,12,40,5,240,1,1,1,1,1,1,1,9,1986
"19896",37763,8707,"PL",1,42,720,18,60,5,600,3,5,6,1,0,4,4,4,1974
"19897",37764,8708,"PL",2,28,620,15,10,5,180,7,8,9,4,4,6,8,9,1988
"19898",37765,8712,"PL",1,22,313,12,30,5,180,3,5,5,3,3,3,5,9,1994
"19899",37766,8714,"PL",1,36,720,18,20,5,600,3,5,8,3,2,6,5,4,1981
"19900",37771,8737,"PL",2,58,421,14,110,5,90,0,2,5,0,3,6,6,4,1958
"19901",37780,8792,"PL",1,44,321,14,60,4,300,5,7,7,2,5,7,8,3,1972
"19902",37782,8798,"PL",1,61,710,18,30,4,60,2,4,8,0,0,8,4,5,1955
"19903",37784,8803,"PL",2,20,313,13,15,5,30,3,5,0,0,0,3,5,4,1996
"19904",37785,8808,"PL",2,25,323,14,240,5,60,5,3,8,4,4,4,4,7,1991
"19905",37788,8826,"PL",1,69,610,16,120,5,120,5,2,5,2,2,0,2,10,1947
"19906",37793,8843,"PL",1,42,720,17,120,5,60,4,4,7,3,5,8,8,3,1975
"19907",37794,8848,"PL",2,40,720,18,20,5,20,7,8,8,5,4,6,8,8,1976
"19908",37795,8850,"PL",2,63,313,12,15,5,120,7,7,8,2,0,3,3,5,1954
"19909",37797,8857,"PL",1,25,323,13,120,4,720,6,6,7,5,5,4,5,10,1991
"19910",37799,8863,"PL",2,38,720,17,30,5,60,3,4,6,2,2,3,4,6,1978
"19911",37803,8882,"PL",1,59,720,17,80,5,120,2,9,8,3,2,9,9,5,1957
"19912",37807,8903,"PL",1,54,421,14,30,5,270,1,4,6,3,2,6,8,4,1963
"19913",37808,8904,"PL",2,32,323,13,30,5,120,7,4,5,6,5,10,10,8,1984
"19914",37814,8932,"PL",1,50,720,17,150,5,360,3,6,7,3,3,6,6,7,1966
"19915",37817,8937,"PL",1,39,720,17,60,4,60,5,8,10,5,5,3,5,7,1977
"19916",37821,8959,"PL",1,19,213,11,150,5,180,4,6,4,3,4,5,9,4,1998
"19917",37823,8973,"PL",2,22,323,13,60,4,60,0,0,4,0,0,0,3,8,1994
"19918",37827,8989,"PL",2,56,313,12,180,5,120,1,1,4,0,0,0,0,5,1960
"19919",37833,110168,"PT",2,24,323,12,20,4,60,7,5,7,4,5,7,7,4,1993
"19920",37834,110169,"PT",1,65,113,4,30,5,120,1,0,3,1,0,3,5,1,1952
"19921",37836,110172,"PT",2,21,229,12,20,5,600,5,3,0,0,0,6,5,5,1996
"19922",37846,110310,"PT",1,49,313,12,90,4,60,3,5,7,2,2,2,7,7,1967
"19923",37848,110319,"PT",2,26,720,17,30,5,300,5,4,6,3,3,5,5,4,1990
"19924",37852,110329,"PT",2,23,323,12,90,4,30,5,6,0,2,2,5,7,5,1993
"19925",37853,110330,"PT",2,42,620,15,15,5,30,4,2,7,0,0,5,8,5,1975
"19926",37858,110337,"PT",1,41,313,12,30,5,480,6,4,6,4,2,6,8,3,1976
"19927",37859,110338,"PT",2,41,213,9,10,5,120,3,3,6,3,5,3,7,5,1976
"19928",37865,110462,"PT",1,55,213,8,60,5,180,4,4,8,0,2,4,10,2,1961
"19929",37867,110467,"PT",2,39,313,12,90,5,120,5,8,9,3,3,8,8,5,1977
"19930",37870,110470,"PT",2,31,720,19,120,5,600,8,8,7,5,2,8,8,3,1986
"19931",37871,110473,"PT",2,60,313,11,60,4,420,4,2,5,0,0,2,7,4,1956
"19932",37872,110475,"PT",1,22,323,14,120,5,480,8,4,6,3,4,5,9,7,1994
"19933",37873,110478,"PT",1,38,323,9,60,5,240,6,8,8,4,4,6,8,4,1978
"19934",37875,110483,"PT",2,49,620,17,30,5,240,3,0,0,0,0,9,10,5,1968
"19935",37876,110485,"PT",2,43,313,12,30,5,60,5,7,9,3,3,5,5,5,1974
"19936",37879,110494,"PT",2,30,213,9,15,4,120,0,3,3,0,1,0,0,10,1987
"19937",37880,110496,"PT",2,65,213,8,60,5,60,8,4,2,4,4,8,10,2,1951
"19938",37881,110497,"PT",2,42,720,17,15,5,30,10,10,8,8,8,7,10,3,1974
"19939",37888,110512,"PT",2,25,620,15,60,5,360,5,5,7,5,5,6,6,7,1992
"19940",37889,110513,"PT",1,26,313,12,30,5,120,7,8,10,2,2,2,7,0,1991
"19941",37891,110517,"PT",2,60,229,11,90,5,30,7,9,10,0,1,0,5,7,1957
"19942",37893,110520,"PT",2,56,710,18,60,5,360,7,8,7,5,5,5,7,4,1961
"19943",37895,110594,"PT",1,25,213,11,0,5,900,5,0,7,5,0,5,5,5,1992
"19944",37898,110599,"PT",2,58,113,4,10,5,30,3,3,5,0,0,3,5,5,1959
"19945",37899,110600,"PT",1,19,323,12,10,5,180,5,5,5,4,4,3,5,5,1998
"19946",37901,110602,"PT",1,21,323,12,50,5,180,4,4,6,4,4,5,6,5,1996
"19947",37902,110603,"PT",2,21,313,14,120,5,420,3,7,9,2,0,8,8,4,1996
"19948",37903,110606,"PT",2,28,313,12,60,5,180,5,3,5,2,2,4,3,5,1989
"19949",37905,110608,"PT",1,37,213,9,40,5,180,5,4,6,3,3,7,8,5,1980
"19950",37906,110627,"PT",1,42,313,18,60,5,180,7,5,7,3,3,6,7,3,1975
"19951",37908,110635,"PT",2,47,720,24,15,5,90,2,6,7,2,2,4,7,5,1970
"19952",37909,110636,"PT",2,33,720,18,30,5,60,3,1,2,0,0,4,6,2,1984
"19953",37911,110640,"PT",1,41,423,12,240,5,480,4,4,6,2,3,6,4,6,1975
"19954",37915,110723,"PT",1,39,213,9,40,5,300,3,4,6,2,2,2,4,5,1978
"19955",37920,110729,"PT",2,43,113,6,60,5,30,0,6,7,0,0,5,3,2,1974
"19956",37921,110731,"PT",2,48,113,6,90,5,15,4,2,5,5,4,6,8,4,1969
"19957",37923,110735,"PT",2,25,113,6,30,5,180,0,2,5,0,0,3,3,5,1992
"19958",37925,110738,"PT",1,48,520,20,10,4,15,5,0,4,0,0,2,6,4,1969
"19959",37930,110745,"PT",2,54,113,6,120,4,60,5,0,6,0,4,2,6,5,1963
"19960",37931,110746,"PT",1,24,620,16,60,5,300,5,6,7,4,4,5,8,2,1993
"19961",37932,110747,"PT",2,67,213,10,60,5,120,8,9,9,4,4,5,6,7,1950
"19962",37934,110749,"PT",2,43,229,9,60,4,120,0,6,8,2,2,0,5,5,1974
"19963",37935,110750,"PT",2,22,323,12,10,4,30,6,6,7,4,4,6,6,5,1995
"19964",37937,110877,"PT",2,70,720,16,60,4,480,7,6,7,5,5,6,9,5,1947
"19965",37941,110904,"PT",1,46,213,9,60,5,60,0,3,2,0,0,0,5,8,1971
"19966",37942,110909,"PT",2,44,323,10,10,5,90,3,3,7,4,4,3,4,5,1973
"19967",37946,110922,"PT",1,44,423,14,120,5,180,10,8,7,6,8,10,10,2,1972
"19968",37949,110931,"PT",1,71,610,10,30,4,120,3,3,5,4,3,4,5,5,1945
"19969",37950,110932,"PT",2,28,610,15,90,4,60,4,4,5,1,2,4,5,7,1988
"19970",37951,110934,"PT",1,41,720,20,90,5,120,3,3,4,2,2,2,6,7,1975
"19971",37954,111007,"PT",1,44,323,12,90,5,30,5,5,8,3,2,0,8,0,1973
"19972",37955,111009,"PT",1,26,313,15,120,5,600,5,5,9,0,0,5,5,8,1991
"19973",37956,111010,"PT",2,42,710,19,0,5,420,7,5,8,8,6,6,6,4,1975
"19974",37958,111012,"PT",2,40,113,6,60,5,20,1,9,10,6,4,8,8,5,1977
"19975",37962,111017,"PT",1,67,213,10,60,5,120,9,9,10,10,9,9,10,0,1949
"19976",37963,111021,"PT",1,27,313,12,60,5,480,1,1,0,1,1,2,4,4,1989
"19977",37964,111024,"PT",1,47,313,14,120,5,240,2,0,8,0,0,0,6,5,1970
"19978",37970,111114,"PT",2,29,313,12,60,5,720,5,7,9,5,5,8,9,8,1988
"19979",37972,111116,"PT",2,31,229,10,60,5,90,5,4,8,5,4,5,5,3,1986
"19980",37973,111120,"PT",2,26,520,16,90,5,120,6,4,9,3,2,6,8,5,1991
"19981",37975,111122,"PT",2,38,610,16,60,5,60,5,2,8,0,4,8,8,5,1979
"19982",37985,111210,"PT",2,26,720,17,15,5,120,3,3,5,2,1,5,5,5,1990
"19983",37986,111211,"PT",1,64,313,11,240,4,60,2,4,6,2,2,2,2,6,1952
"19984",37989,111218,"PT",1,34,113,5,30,5,10,0,1,2,1,3,0,0,8,1983
"19985",37990,111220,"PT",2,42,313,12,30,5,360,2,6,7,0,0,1,6,9,1975
"19986",37991,111221,"PT",1,59,113,5,60,5,60,0,5,9,5,7,4,8,8,1958
"19987",37993,111225,"PT",2,57,229,7,120,5,10,3,3,6,0,2,3,3,3,1960
"19988",37994,111228,"PT",1,45,323,12,30,5,60,5,5,6,3,3,4,6,5,1972
"19989",37995,111229,"PT",1,47,213,11,5,4,60,3,2,6,0,0,4,5,8,1970
"19990",37997,111532,"PT",2,40,113,4,30,5,15,2,2,4,0,1,5,5,2,1977
"19991",37998,111533,"PT",2,26,720,17,80,5,300,5,3,5,2,4,7,10,5,1991
"19992",37999,111534,"PT",2,19,323,12,80,5,120,6,5,8,5,4,3,5,4,1998
"19993",38004,111541,"PT",1,37,213,9,2,4,10,5,5,6,4,5,5,5,6,1980
"19994",38005,111542,"PT",1,56,313,11,60,5,120,4,3,5,0,0,4,5,10,1961
"19995",38006,111543,"PT",2,25,610,15,180,4,120,6,5,7,6,5,6,8,5,1992
"19996",38008,111582,"PT",2,43,710,18,15,5,30,8,5,5,3,2,8,9,4,1974
"19997",38011,111587,"PT",2,23,313,14,10,5,300,2,1,0,2,3,2,4,5,1994
"19998",38012,111589,"PT",1,37,610,16,60,5,360,2,6,6,1,1,8,10,7,1980
"19999",38015,111595,"PT",1,53,720,17,60,5,420,4,2,7,3,4,2,7,3,1964
"20000",38016,111668,"PT",2,40,720,18,90,5,270,5,6,7,3,4,5,7,5,1976
"20001",38019,111674,"PT",1,49,213,9,60,5,480,5,5,7,5,5,5,5,5,1967
"20002",38021,111678,"PT",1,28,113,10,60,5,120,0,0,6,0,0,2,3,7,1988
"20003",38022,111683,"PT",1,25,323,12,60,4,120,3,3,3,3,3,3,4,6,1991
"20004",38024,111688,"PT",1,47,720,17,120,5,120,5,5,4,0,0,6,7,5,1970
"20005",38025,111692,"PT",2,19,313,12,60,5,120,6,7,7,4,3,7,8,5,1998
"20006",38028,111696,"PT",1,22,620,15,30,5,120,7,8,10,5,5,9,9,5,1995
"20007",38029,111697,"PT",1,62,313,12,60,5,540,5,10,7,3,6,6,5,6,1955
"20008",38034,111751,"PT",1,57,323,7,120,5,120,4,2,8,4,4,4,6,4,1960
"20009",38036,111757,"PT",2,53,229,7,30,5,10,3,6,8,0,1,0,3,7,1964
"20010",38040,111770,"PT",2,60,113,6,60,5,90,10,2,2,0,0,0,5,0,1957
"20011",38043,111783,"PT",2,33,610,16,60,5,180,7,4,6,5,5,7,8,5,1984
"20012",38044,111785,"PT",2,27,610,16,60,5,120,7,7,8,5,5,6,7,4,1990
"20013",38046,111787,"PT",2,37,313,12,15,5,120,2,6,9,2,2,4,2,5,1980
"20014",38047,111788,"PT",1,50,313,12,60,4,60,0,0,5,0,8,9,0,5,1967
"20015",38050,111792,"PT",2,61,520,16,60,5,30,5,3,3,4,4,5,7,7,1956
"20016",38051,111793,"PT",2,47,620,17,30,5,60,0,6,6,0,0,7,7,5,1970
"20017",38053,111845,"PT",1,37,229,9,60,5,120,3,6,8,1,3,5,8,7,1980
"20018",38059,111853,"PT",2,38,323,12,30,4,30,1,6,8,1,5,6,6,5,1979
"20019",38061,111888,"PT",2,52,313,11,90,4,120,2,5,5,2,2,2,5,4,1965
"20020",38062,111890,"PT",2,37,610,16,0,5,510,5,2,8,2,2,2,5,5,1980
"20021",38065,111894,"PT",2,51,113,5,10,5,20,3,4,8,2,3,9,10,10,1966
"20022",38067,111900,"PT",1,33,313,14,45,5,150,7,5,8,3,1,5,8,3,1984
"20023",38068,111901,"PT",2,29,213,9,60,5,360,4,2,6,2,2,3,6,4,1988
"20024",38069,111903,"PT",2,46,213,9,0,5,60,0,0,3,0,0,0,3,0,1971
"20025",38071,111905,"PT",1,49,520,15,150,5,60,2,8,10,1,1,3,0,6,1968
"20026",38074,112016,"PT",1,56,229,11,60,4,60,8,9,9,2,2,3,7,0,1960
"20027",38077,112110,"PT",2,54,323,14,60,5,240,4,2,4,1,0,2,3,5,1962
"20028",38079,112116,"PT",1,39,610,15,30,5,60,4,6,8,4,4,4,5,4,1977
"20029",38080,112117,"PT",2,40,720,17,120,5,540,6,6,6,5,5,4,4,2,1976
"20030",38082,112119,"PT",2,27,620,15,120,5,480,7,6,10,4,5,8,9,8,1989
"20031",38085,112122,"PT",1,27,313,12,60,5,600,2,4,5,0,0,2,2,5,1989
"20032",38086,112127,"PT",1,26,113,7,300,5,180,3,10,10,0,4,2,3,4,1990
"20033",38087,112128,"PT",2,41,520,15,10,5,540,4,4,8,2,2,5,7,0,1975
"20034",38088,112129,"PT",2,31,313,12,45,5,120,8,10,5,5,5,5,5,10,1985
"20035",38089,112130,"PT",1,35,610,16,60,5,120,4,1,5,1,1,5,5,8,1981
"20036",38090,112131,"PT",2,41,620,17,150,5,600,6,4,6,2,1,5,5,8,1975
"20037",38091,112136,"PT",2,52,323,9,60,5,120,0,2,4,0,0,3,3,3,1965
"20038",38094,112141,"PT",1,22,313,14,120,5,300,8,9,8,7,6,8,9,5,1995
"20039",38097,112144,"PT",2,39,313,12,30,5,600,0,0,4,1,1,5,7,4,1977
"20040",38100,112149,"PT",2,27,720,18,90,5,600,5,3,5,1,3,6,6,1,1989
"20041",38103,112153,"PT",2,39,620,16,30,5,480,9,7,7,5,5,5,5,5,1978
"20042",38104,112162,"PT",2,29,620,24,240,5,720,8,8,9,7,5,9,8,3,1988
"20043",38105,112166,"PT",1,26,229,16,60,5,720,3,3,4,0,0,4,4,2,1991
"20044",38106,112168,"PT",2,70,720,12,180,5,45,5,0,6,5,5,3,5,2,1947
"20045",38107,112170,"PT",1,70,720,15,60,5,120,6,6,8,5,5,7,9,5,1947
"20046",38108,112172,"PT",2,65,313,9,240,5,180,0,0,2,0,0,1,1,0,1952
"20047",38109,112177,"PT",2,55,113,6,60,5,480,7,4,5,8,6,8,8,1,1962
"20048",38111,112179,"PT",2,56,720,16,180,5,180,7,7,7,7,6,7,7,3,1961
"20049",38112,112222,"PT",2,23,313,15,10,5,480,3,3,5,3,2,4,4,5,1994
"20050",38120,112323,"PT",2,30,313,12,60,5,120,4,7,8,3,3,5,8,2,1986
"20051",38121,112324,"PT",1,33,720,19,300,5,240,5,5,6,2,0,2,5,5,1983
"20052",38122,112325,"PT",1,60,313,12,60,5,120,2,1,2,0,1,6,8,5,1956
"20053",38126,112331,"PT",2,62,610,15,60,5,180,0,0,7,0,0,3,5,6,1954
"20054",38128,112333,"PT",1,60,213,9,55,5,540,3,5,7,2,1,4,5,0,1956
"20055",38132,112395,"PT",1,20,313,12,60,5,600,0,0,2,0,0,4,5,10,1997
"20056",38134,112397,"PT",2,53,423,12,120,5,420,0,0,5,0,0,5,7,10,1964
"20057",38135,112399,"PT",2,29,213,9,60,5,120,5,5,5,2,2,5,7,5,1988
"20058",38138,112405,"PT",2,20,213,11,60,5,720,7,6,5,4,4,5,8,5,1997
"20059",38141,112414,"PT",1,46,213,9,30,5,120,5,5,6,3,3,5,7,6,1971
"20060",38142,112416,"PT",2,34,720,17,30,5,60,5,7,7,2,2,4,6,5,1983
"20061",38148,112426,"PT",2,31,620,16,20,5,600,2,4,6,0,1,7,9,7,1986
"20062",38150,112431,"PT",2,31,313,12,15,5,120,4,5,7,3,3,5,6,5,1986
"20063",38151,112434,"PT",1,46,313,12,30,4,90,3,4,4,2,4,4,4,5,1971
"20064",38155,112444,"PT",2,38,213,9,40,5,15,3,2,5,0,0,1,5,5,1979
"20065",38157,112463,"PT",2,47,323,12,20,5,60,6,4,8,3,2,6,7,7,1970
"20066",38159,112472,"PT",2,47,113,8,60,4,60,5,5,5,5,5,5,6,5,1970
"20067",38160,112473,"PT",1,55,213,10,60,4,30,0,0,3,0,0,2,5,5,1962
"20068",38162,112475,"PT",1,47,323,10,60,4,60,2,2,2,0,0,0,2,5,1970
"20069",38165,112522,"PT",1,68,113,6,120,5,90,0,4,5,3,5,5,8,5,1949
"20070",38166,112527,"PT",2,22,520,15,120,5,360,2,1,3,0,1,4,6,5,1995
"20071",38169,112536,"PT",1,26,423,14,120,5,240,3,5,9,2,3,4,7,2,1991
"20072",38171,112544,"PT",1,52,213,10,45,5,30,5,4,6,5,4,7,8,8,1965
"20073",38172,112545,"PT",1,44,213,10,60,5,480,4,9,4,4,0,9,9,5,1973
"20074",38176,112605,"PT",2,38,710,17,30,5,60,3,3,8,2,2,5,7,5,1979
"20075",38180,112613,"PT",2,24,313,12,210,5,300,7,7,9,4,3,7,8,5,1993
"20076",38190,112777,"PT",1,34,720,20,30,5,720,4,6,7,0,0,5,7,7,1982
"20077",38191,112778,"PT",2,45,129,6,0,4,180,5,5,4,0,10,10,10,3,1971
"20078",38194,112783,"PT",1,43,213,10,120,5,180,3,3,6,2,2,6,8,2,1973
"20079",38195,112784,"PT",2,32,213,11,120,5,480,5,5,7,3,3,5,5,0,1984
"20080",38207,112815,"PT",2,47,313,12,10,5,120,9,7,7,5,5,5,6,2,1970
"20081",38210,112857,"PT",1,27,323,12,20,5,240,5,5,7,0,0,0,0,5,1989
"20082",38211,112859,"PT",1,26,720,18,30,5,180,7,5,7,5,3,8,7,7,1990
"20083",38212,112863,"PT",1,21,229,11,45,5,720,3,7,2,4,4,5,7,5,1995
"20084",38213,112870,"PT",1,63,213,9,120,5,240,10,5,3,3,4,3,5,2,1954
"20085",38214,112883,"PT",2,35,313,12,60,5,120,4,4,7,0,0,4,6,0,1982
"20086",38216,112890,"PT",2,31,720,18,60,5,180,7,7,8,5,5,8,8,6,1986
"20087",38218,112900,"PT",1,47,520,15,60,5,180,9,8,7,4,2,8,9,8,1970
"20088",38219,112901,"PT",2,40,800,25,120,5,600,5,6,6,4,3,5,5,7,1977
"20089",38220,112902,"PT",1,47,313,12,30,5,120,4,1,1,1,5,7,7,5,1970
"20090",38221,112909,"PT",1,55,720,17,180,4,150,5,6,7,5,5,4,6,7,1962
"20091",38222,112914,"PT",1,49,323,12,120,5,180,4,3,8,0,5,5,5,5,1968
"20092",38225,112920,"PT",2,46,313,12,0,5,120,5,5,5,3,4,5,5,5,1971
"20093",38228,112928,"PT",2,32,313,12,30,5,240,0,5,9,0,0,0,0,5,1985
"20094",38233,112938,"PT",2,53,313,12,60,5,540,4,6,7,3,3,5,5,6,1964
"20095",38237,112947,"PT",1,58,800,16,120,4,240,1,5,4,0,0,3,6,5,1959
"20096",38242,113017,"PT",1,68,720,19,120,5,60,5,5,7,5,5,6,6,4,1949
"20097",38243,113023,"PT",1,56,113,4,30,5,60,3,8,7,3,3,7,8,4,1961
"20098",38244,113024,"PT",1,26,423,14,30,5,120,3,3,5,3,3,3,6,3,1991
"20099",38245,113026,"PT",1,48,113,10,30,4,30,0,0,5,0,0,0,1,5,1969
"20100",38246,113027,"PT",1,63,213,12,180,5,60,0,0,3,2,2,3,3,4,1954
"20101",38249,113042,"PT",2,41,213,9,30,5,60,2,5,5,2,2,3,5,5,1976
"20102",38251,113047,"PT",1,65,620,21,60,5,60,2,1,2,1,0,0,2,4,1952
"20103",38253,113050,"PT",1,19,313,12,120,4,180,9,9,10,9,8,10,8,10,1998
"20104",38256,113171,"PT",2,44,610,17,60,5,300,2,1,4,0,0,2,4,5,1973
"20105",38259,113176,"PT",2,36,323,12,60,5,60,5,7,10,5,3,5,5,5,1981
"20106",38261,113178,"PT",1,50,520,16,60,5,180,4,4,6,4,4,4,5,7,1967
"20107",38265,113283,"PT",2,38,620,16,45,5,45,2,2,2,2,2,5,8,5,1979
"20108",38266,113286,"PT",2,46,720,18,30,5,180,5,7,4,3,3,6,6,4,1971
"20109",38267,113288,"PT",1,62,323,18,15,5,420,0,0,3,2,2,0,3,5,1955
"20110",38269,113293,"PT",1,45,313,12,60,5,180,5,3,5,5,5,5,5,4,1972
"20111",38270,113294,"PT",1,56,720,17,60,5,180,3,3,8,3,2,2,10,5,1961
"20112",38272,113296,"PT",1,29,620,23,60,5,360,6,3,8,2,3,2,7,4,1988
"20113",38274,113306,"PT",1,53,720,17,180,5,1020,5,7,5,2,2,3,4,5,1964
"20114",38275,113349,"PT",2,41,800,22,10,5,60,7,7,8,5,5,7,8,3,1976
"20115",38276,113350,"PT",1,68,520,16,120,5,120,3,4,6,3,3,3,5,6,1949
"20116",38277,113355,"PT",2,50,720,18,15,5,120,4,1,6,1,1,3,7,8,1967
"20117",38278,113358,"PT",2,25,313,12,60,5,420,5,4,3,3,3,6,5,9,1992
"20118",38282,113369,"PT",1,58,423,12,120,5,0,1,0,7,0,0,3,6,6,1959
"20119",38285,113390,"PT",2,45,720,19,60,5,420,2,4,6,3,2,4,4,7,1972
"20120",38287,113393,"PT",1,52,720,17,60,5,240,7,8,8,6,6,4,7,6,1965
"20121",38288,113395,"PT",2,64,313,12,120,5,62,7,1,2,3,4,4,7,2,1953
"20122",38293,113486,"PT",1,67,520,13,180,5,270,1,3,3,1,1,2,3,5,1950
"20123",38294,113488,"PT",2,45,620,16,120,5,300,6,4,8,2,2,6,9,5,1972
"20124",38295,113490,"PT",2,42,720,19,90,5,120,4,4,6,3,3,6,7,6,1975
"20125",38297,113495,"PT",1,53,323,12,90,5,120,6,5,8,5,7,4,7,3,1964
"20126",38299,150134,"PT",1,69,113,4,15,5,30,7,7,7,7,7,7,7,7,1948
"20127",38300,150136,"PT",2,31,610,15,30,5,480,2,1,3,0,0,2,2,3,1986
"20128",38301,150140,"PT",2,35,323,12,0,5,90,0,0,0,0,0,0,0,5,1982
"20129",38303,151030,"PT",1,43,720,22,60,5,360,3,2,5,2,2,5,3,4,1974
"20130",38306,151037,"PT",1,65,720,16,60,5,120,3,4,5,1,1,3,4,7,1952
"20131",38309,151045,"PT",1,47,323,8,15,5,90,2,6,7,1,0,4,5,6,1970
"20132",38311,151050,"PT",2,30,710,18,30,5,600,5,3,6,3,3,6,8,5,1987
"20133",38313,151054,"PT",1,49,610,15,90,5,120,2,3,5,1,1,2,5,5,1968
"20134",38314,151055,"PT",1,43,213,10,0,5,960,5,8,8,2,5,5,5,4,1974
"20135",38319,151545,"PT",2,59,213,9,0,5,120,3,4,7,0,0,5,5,4,1958
"20136",38320,151546,"PT",1,36,323,13,10,5,60,2,4,5,0,2,5,5,5,1981
"20137",38323,151554,"PT",1,19,213,11,0,5,720,7,6,8,5,5,8,8,5,1998
"20138",38326,151558,"PT",2,63,720,16,90,5,60,2,7,7,1,0,4,8,5,1954
"20139",38342,160009,"PT",2,31,313,12,60,4,300,0,1,1,0,0,0,2,5,1986
"20140",38344,160021,"PT",2,48,213,10,0,5,120,1,5,10,0,0,1,1,5,1969
"20141",38345,160026,"PT",2,43,213,9,60,5,10,0,0,10,0,0,0,0,0,1974
"20142",38346,160030,"PT",1,71,213,9,120,4,150,0,5,8,0,0,0,5,5,1946
"20143",38347,160031,"PT",2,59,620,16,60,5,90,2,5,6,2,3,8,2,6,1958
"20144",38349,160041,"PT",1,43,313,13,10,5,240,7,4,5,2,0,3,3,6,1974
"20145",38352,160056,"PT",2,23,323,12,180,5,360,3,2,4,1,1,2,4,6,1994
"20146",38357,160086,"PT",2,63,113,4,240,5,180,4,1,6,0,2,2,3,2,1954
"20147",38363,160340,"PT",2,43,710,19,60,5,300,6,7,7,3,3,6,7,3,1974
"20148",38364,160347,"PT",2,60,720,16,60,5,60,0,3,3,0,0,1,2,5,1957
"20149",38366,160350,"PT",1,19,313,13,30,5,240,6,7,7,3,2,6,5,3,1998
"20150",38367,160351,"PT",1,31,720,19,90,5,480,4,7,6,3,2,5,5,5,1986
"20151",38368,160352,"PT",1,21,313,12,45,5,300,2,0,4,0,0,4,4,4,1996
"20152",38369,160353,"PT",2,49,213,9,20,4,15,5,4,4,3,3,5,6,5,1968
"20153",38370,160354,"PT",2,38,620,19,120,5,420,3,5,5,2,1,3,5,6,1979
"20154",38371,160355,"PT",1,41,720,19,90,5,480,2,3,3,1,0,2,4,5,1976
"20155",38372,160356,"PT",2,61,213,11,60,5,120,5,5,7,0,0,3,7,0,1956
"20156",38373,160365,"PT",1,37,720,17,60,5,120,4,6,7,2,2,5,6,5,1980
"20157",38374,160368,"PT",2,38,710,16,60,5,180,9,8,9,5,5,6,7,5,1979
"20158",38375,160425,"PT",2,47,313,12,150,5,60,3,6,6,0,0,5,5,7,1970
"20159",38383,160437,"PT",1,34,213,13,30,5,300,3,3,5,0,0,3,5,5,1983
"20160",38384,160438,"PT",2,52,213,7,30,5,90,5,6,7,3,3,5,7,8,1965
"20161",38386,160440,"PT",2,33,213,11,30,5,480,0,0,5,0,0,5,5,0,1984
"20162",38397,160534,"PT",1,43,720,17,5,4,60,4,3,5,1,2,1,2,10,1974
"20163",38398,160535,"PT",1,26,313,13,60,5,600,6,6,8,4,5,6,7,5,1991
"20164",38400,160580,"PT",1,34,313,12,45,5,720,0,4,1,0,0,0,0,5,1983
"20165",38401,160581,"PT",1,45,800,24,90,5,240,6,6,5,4,4,6,8,5,1972
"20166",38402,160584,"PT",1,42,800,24,60,5,240,6,2,6,4,4,4,6,4,1975
"20167",38403,160585,"PT",2,44,610,15,5,5,540,5,6,7,5,6,4,5,5,1973
"20168",38405,160590,"PT",2,61,113,8,40,5,240,4,4,6,3,2,5,5,6,1956
"20169",38406,160592,"PT",1,56,313,11,150,5,480,0,2,5,2,0,0,4,5,1961
"20170",38408,160615,"PT",2,50,213,9,15,5,60,5,4,5,3,3,5,6,9,1967
"20171",38409,160690,"PT",1,20,313,13,60,5,720,10,7,10,7,6,10,10,4,1997
"20172",38411,160693,"PT",2,22,323,15,120,4,60,5,3,4,3,3,4,4,7,1995
"20173",38412,160694,"PT",1,76,313,7,150,4,60,5,0,5,0,0,4,5,5,1941
"20174",38414,160698,"PT",1,65,800,17,30,5,60,9,9,9,2,2,1,5,0,1952
"20175",38416,160700,"PT",2,32,720,16,300,5,120,5,5,7,3,3,5,6,5,1985
"20176",38417,160701,"PT",1,65,323,16,240,4,480,1,2,5,0,0,0,0,5,1952
"20177",38418,160703,"PT",2,27,610,15,240,5,510,6,6,7,4,4,7,7,3,1990
"20178",38420,160753,"PT",1,35,720,17,30,5,60,5,4,4,2,2,2,3,6,1982
"20179",38423,160775,"PT",1,63,313,11,60,5,60,7,5,5,2,3,3,5,4,1954
"20180",38424,160777,"PT",2,30,720,17,90,4,600,5,3,4,2,1,2,5,3,1986
"20181",38428,160787,"PT",1,33,610,15,60,5,600,6,1,5,1,1,5,5,5,1983
